,name,lastrevid,ores_prediction
6193,Mohammed Awale Liban,1056519656,Stub
6194,Maslah Mohammed Siad Barre,1049402564,Start
6195,Mohammed Abdullah Hassan,1113177246,C
6196,Hassan Ali Mire,1113047346,C
6197,Hassan Moalim,1101935309,Stub
6198,Mohamed Ainanshe Guled,1074486381,Start
6199,Abdinur Sheikh Mohamed,1048396818,Stub
6200,Abdullahi Mohamed Nur,1044041777,Stub
6201,Haji Ibrahim Nur,1089443067,Stub
6202,Mohamed Nur,1050474386,C
6203,Mohamed Ali Nur,1059166816,GA
6204,Abdilqadir Ali Omar,1004888349,Stub
6205,Musa Kassim Omar,991598166,Stub
6206,Mustafa Mohammed Omar,1115032770,Start
6207,Abdirahman Dahir Osman,975462878,Stub
6208,Jama Abdullahi Qalib,1105878436,Stub
6209,Djama Rabile Ghod,1100056788,Start
6210,Said Mohamed Rage,994839148,Stub
6211,Ali Said Raygal,985430850,Stub
6212,Abdulkadir Sheikh Sakhawudeen,1113086828,Stub
6213,Yusuf Osman Samatar,998215519,GA
6214,Mohamed Adan Saqadhi,1095290994,Stub
6215,Aden Saran-Sor,919377968,Stub
6216,Ali Sheegow,1025739043,Stub
6217,Said Hassan Shire,1009111397,Stub
6218,Mohamud Siraji,1098114316,C
6219,Hawo Tako,1106611306,Stub
6220,Khalif Mumin Tohow,1105752730,Start
6221,Abdi Mohamed Ulusso,1106387858,Stub
6222,Omar Ismail Waberi,1074732557,Stub
6223,Deqa Yasin,1032785373,Start
6224,Deeq Sulaiman Yusuf,977166270,Start
6225,Mohamoud Hashi Abdi,1042062671,Stub
6226,Muse Bihi Abdi,1105150647,C
6227,Abdilahi Husein Iman Darawal,1062337689,Stub
6228,Abdillahi Mohamed Dahir,1055763252,Stub
6229,Omar Ali Abdillahi,961838890,Stub
6230,Abdirahim Ali Ismail,1033777237,Stub
6231,Mohamed Yusuf Abdirahman,1056374599,Stub
6232,Abdullahi Abdi Omar,1107511169,Stub
6233,Abdirahman Mohamed Abdullahi,1093454962,C
6234,Ahmed Haji Ali Adami,991379241,Stub
6235,Suleiman Mohamoud Adan,1100648418,Stub
6236,Zamzam Abdi Adan,1104180941,Stub
6237,Ahmed Aw Dahir,1062918876,Start
6238,Mohammed Ahmed Alin,1067230288,Stub
6239,Mohamed Nour Arrale,1010517655,Stub
6240,Abdirizak Ibrahim Mohamed Attash,1106387976,Stub
6241,Abdirahman Aw Ali Farrah,1090813639,Start
6242,Bashe Awil Omar,1080305059,Stub
6243,Buurmadow,1060454282,Start
6244,Mohamed Abdi Dhinbil,1105389938,Stub
6245,Hussein Ali Duale,1061678975,Start
6246,Hussein Abdi Dualeh,1046373247,Start
6247,Bashe Mohamed Farah,1100193203,Stub
6248,Khadra Haji Ismail Geid,1110909858,Stub
6249,Dayib Gurey,1105996972,Stub
6250,Suleiman Hassan Haddi,1080321751,Stub
6251,Suleiman Haglotosiye,1113248839,Start
6252,Hassan Ismail Yusuf,1095741540,Start
6253,Abdiaziz Hussein Hassan,1050666572,Stub
6254,Hussein Mohamed Mohamoud,1025215950,Stub
6255,Ibrahim Megag Samatar,1100656361,Start
6256,Hassan Isse Jama,1082326113,Start
6257,Abdiqani Mohamoud Jidhe,1102025422,Stub
6258,Dahir Riyale Kahin,1114879468,Start
6259,Mohamed Hussein Jama,1057643441,Stub
6260,Ahmed Mohamed Mohamoud,1114881150,GA
6261,Mohamed Ahmed Mohamud,1069732157,Stub
6262,Nafisat Yusuf Mohammed,1013484175,Start
6263,Ismail Haji Nour,1080319184,Stub
6264,Osman Saleban Jama,1073933365,Start
6265,Liban Yusuf Osman,1078601021,Start
6266,Ahmed Muhammad Aden Qeybe,1100656814,Stub
6267,Abdirisaq Waberi Roble,964350062,Stub
6268,Jibrell Ali Salad,1086444472,Start
6269,Abdirahman Saylici,1106387960,Stub
6270,Abdirahman Ahmed Ali Tuur,1114877231,C
6271,Faysal Ali Warabe,1105125295,C
6272,Ali Mohamed Warancadde,1050457012,Stub
6273,Ahmed Yusuf Yasin,1082812507,Stub
6274,Mohamed Yonis,1092949757,C
6275,Ali Mohamed Yussuf,1021493082,Stub
6276,Isse Ahmed Yusuf,1005192126,Stub
6277,Dulton Adams,1086408049,Stub
6278,Bongani Baloyi,1084870878,C
6279,Henry Barrington,1091913293,Start
6280,Japie Basson,1091913341,Start
6281,Christiaan Frederik Beyers,1099763792,Start
6282,Hendrietta Bogopane-Zulu,1091913446,Start
6283,Bongani Bongo,1093781956,C
6284,Henry Burton (South African politician),1103715218,Start
6285,Shaun Byneveldt,1086431155,Stub
6286,Marshall Campbell,1112455259,Start
6287,Geoffrey Cronjé,1087229553,Stub
6288,Rowan Cronjé,1090126948,C
6289,David Dichaba,1087229999,Stub
6290,Stephanus Jacobus du Toit,1070184582,GA
6291,Jennifer Ferguson,1084878734,Start
6292,Benjamin Wesley Greenacre,1088248229,Stub
6293,Owen Horwood,1084875345,Start
6294,Danie Hough,1096032434,Stub
6295,John William Jagger,1088423836,Start
6296,Christina Jasson,1095281104,Start
6297,Makhosi Khoza,1110352747,Start
6298,Adam Kok III,1084880247,C
6299,Cornelius Kok II,1027218749,Start
6300,Joel Krige,1092237074,Stub
6301,Johannes Christoffel Krogh,1097324284,Start
6302,Dawid Kruiper,1084880270,Start
6303,Cornelis Jacobus Langenhoven,1100944645,C
6304,Maruping Lekwene,1088788887,Start
6305,Lindiwe Mabuza,1100374167,C
6306,Elizabeth Mafekeng,1084880274,C
6307,Mmusi Maimane,1115303784,GA
6308,Geoff Makhubo,1098843482,C
6309,Mabel Malherbe,1091904503,Start
6310,Neo Maneng,1090707645,Stub
6311,Themba Maseko,1084880381,Start
6312,Bandile Masuku,1084870676,C
6313,Qaqambile Matanzima,1084880360,C
6314,Khayelihle Mathaba,1084880305,Stub
6315,Graham McIntosh,1071895270,C
6316,Ntombi Lentheng Mekgwe,1084875290,Stub
6317,Jan Meyer,1100262444,B
6318,Clarence Mini,1084878322,C
6319,Wilton Mkwayi,1101374740,C
6320,Zwakele Mncwango,1114285475,C
6321,Ellen Molekane,1084871818,Stub
6322,Silas Molema,1087407617,Start
6323,John Moodey,1098205766,C
6324,Frederick Moor,1086100029,Start
6325,Viola Motsumi,1084876921,Start
6326,Dali Mpofu,1113078843,Start
6327,Mpumi Mpofu,1084874811,Stub
6328,Bongani Msomi,1084870895,Stub
6329,Prema Naidoo,1086619086,Start
6330,Sister Bernard Ncube,1092981088,C
6331,John Nkadimeng,1106722224,Start
6332,Sibongile Judith Nkomo,1112786688,Stub
6333,Stafford Parker,1105552581,Start
6334,Fawzia Peer,1084880279,Stub
6335,Penny Penny,1092903833,Start
6336,Pieter Gysbert Noodt,975860917,Stub
6337,Amichand Rajbansi,1066986085,C
6338,JN Reddy (politician),1113392946,GA
6339,Zamani Saul,1084877243,Start
6340,Helen Sauls-August,1098455848,Stub
6341,Charles Saunders (colonial administrator),1098520391,Start
6342,Floyd Shivambu,1093791445,C
6343,Archie Sibeko,1096673163,C
6344,Letitia Sibeko,1107939937,Start
6345,Edward Philip Solomon,1106269773,Start
6346,Max Sonnenberg,1096328535,Start
6347,Walter Stanford,1112747607,C
6348,Richard Stuttaford,980482363,Start
6349,Michael Tellinger,1102506186,Start
6350,Moses Twebe,1084874768,Stub
6351,Johannes Hendrikus Viljoen,1091590968,Stub
6352,Andries Waterboer,1084880251,Start
6353,Nicolaas Waterboer,1105620135,Start
6354,Alan Winde,1107724739,GA
6355,Thuli Dladla,1046068469,Stub
6356,Paul Dlamini,1081249695,Stub
6357,Prince Sozisa Dlamini,808556266,B
6358,Njabulo Mabuza,1081249733,Stub
6359,Themba Masuku,1092838946,Start
6360,Charles Myeza,1112285121,Stub
6361,Ben Nsibandze,1100374538,Stub
6362,Jackson Abugo,1095291739,Stub
6363,Anisia Achieng,1101103198,Start
6364,Emmanuel Adil Anthony,1112647227,Start
6365,Africano Mande Gedima,1115247401,C
6366,Angelo Dayu Agor,1078042589,Stub
6367,Morris Yel Akol,1084078778,Stub
6368,Wol Akec Akol,1093916563,Stub
6369,Deng Deng Akon,1107221543,Stub
6370,Mayol Kur Akuei,1044511023,Stub
6371,Obuch Ojwok Akuo,1065212992,Stub
6372,Albino Bol,1105090334,Stub
6373,Jacob Aligo,1095292336,Stub
6374,Paul Malong Awan,1105447742,C
6375,Ayaa Benjamin Warille,1113514909,Stub
6376,Joseph Bakosoro,1113578914,Stub
6377,Francis Barsan,1078637416,Stub
6378,Tito Biel,1055829953,Start
6379,Abraham Makoi Bol,919546351,Stub
6380,Theresa Anyuat Bola,1090872160,Stub
6381,Mary Boyoi,1104061850,Start
6382,Paul Lodu Bureng,1086320016,Stub
6383,Cirino Hiteng Ofuho,1106297094,Start
6384,Nyandeng Malek Deliech,1090872164,Start
6385,Deng Deng Akuei,919471963,Stub
6386,William Deng Nhial,1114800318,C
6387,Aldo Deng,1032863130,Start
6388,Ronald Ruai Deng,919609685,Stub
6389,Teker Riek Dong,918811425,Stub
6390,John Malish Dujuk,1108659929,Stub
6391,George Echom,1067331237,Start
6392,Baptist Sabit Frances,1068382948,Stub
6393,Taban Deng Gai,1113427102,GA
6394,Jacob Kuwinsuk Gale,1108503934,Stub
6395,Joseph Garang,1099266151,Start
6396,Isaac Cleto Hassan,1099791155,Stub
6397,Rezik Zechariah Hassan,949043206,Stub
6398,Sarah Cleto Hassan,1111889684,Start
6399,Emmanuel Ija,1095984007,Stub
6400,Aggrey Jaden,1059224881,Start
6401,Chol Tong Mayay Jang,888292366,Stub
6402,Timothy Taban Juch,1058136616,Stub
6403,Michael Roberto Kenyi,1087319671,Stub
6404,Salva Kiir Mayardit,1115281646,C
6405,Peter Bol Koang,918743234,Stub
6406,Clement Wani Konga,1102830572,Stub
6407,Baba Medan Konya,919549108,Stub
6408,Kuol Deim Kuol,1006056090,Stub
6409,Samson L. Kwaje,1055834802,Start
6410,Felix Ladu,1091814441,Stub
6411,Paterno Legge,1075466143,Stub
6412,Stephen Lemi Lokuron,1075465380,Stub
6413,Natisio Loluke,919628419,Stub
6414,Joseph Lual Acuil,1063289231,Start
6415,Vincent Kujo Lubong,1069101167,Stub
6416,Mabior Garang De-Mabior,1113657913,Start
6417,Mary Karlino Madut,1094131882,Stub
6418,Simon Mijok Majak,1100729735,Stub
6419,Madang Majok,930031820,Stub
6420,Abraham Gum Makuach,1112713366,Stub
6421,Juma Ali Malou,919560655,Stub
6422,Mary Mawai,1105243093,Stub
6423,James Ajongo Mawut,1093453653,Stub
6424,Peter Mayen,1109187939,Stub
6425,Juliet Raphael Michael,1094131128,Stub
6426,John Peter Miskin,1091499255,Stub
6427,Afikaano Monday,919576350,Stub
6428,Joseph Monytuil,1103909978,Stub
6429,Hellen Murshali,1103920974,Stub
6430,Paulino Matip Nhial,1109450057,GA
6431,Elias Waya Nyipuoc,960248404,Start
6432,Rebecca Joshua Okwaci,1078883066,Start
6433,Nathaniel Oyet,1113434840,Stub
6434,Joseph Nyiegele Pacifo,929980362,Stub
6435,Bona Panek,919581650,Stub
6436,Ajonye Paperture,1024512303,Stub
6437,Paulino Lukudu Obede,1105374820,Stub
6438,Simon Kun Puoch,1032614087,Stub
6439,Patrick Raphael,918739405,Stub
6440,Richard Remo,1068134189,Stub
6441,Ruben Madol Arol Kachuol,1096745777,Start
6442,Adil Athanasio Surrur,1106626605,Stub
6443,John Lodu Tombe,1075472084,Stub
6444,Tong Akeen Ngor,1049724514,Stub
6445,Dier Tong Ngor,1110997068,Stub
6446,Michael Tongun,1080331759,Stub
6447,James Tor Monybuny,1005891533,Start
6448,Rin Tuec,919609346,Stub
6449,Efisio Kon Uguak,1075404348,Stub
6450,Augustino Jadalla Wani,1094862433,Stub
6451,Manasseh Lomole Waya,1096606367,Stub
6452,Juma Saeed Worju,967664366,Stub
6453,Justin Yak,1110072478,Stub
6454,Claro Abánades López,1113779647,FA
6455,Joaquín Abarca,1033407869,Stub
6456,Domingo de Acassuso,1093900852,Start
6457,Pedro Acedo Penco,1084146623,Stub
6458,Sofía Acedo Reyes,1082213275,Start
6459,Rodolfo Aínsa,1101221364,Stub
6460,Luis Alarcón de la Lastra,1104137934,C
6461,Gil Álvarez Carrillo de Albornoz,1097643747,C
6462,Luis Almarcha Hernández,1068994303,Start
6463,Alonso III Fonseca,1095942154,Start
6464,Ana Alós,1101011811,Start
6465,"Fadrique de Toledo, 1st Marquess of Valdueza",1068945024,Start
6466,"Fernando Álvarez de Toledo, 3rd Duke of Alba",1110129320,C
6467,García Álvarez de Toledo y Osorio,1095787511,Start
6468,"García de Toledo Osorio, 6th Marquess of Villafranca",1045635951,Start
6469,"Pedro de Toledo Osorio, 5th Marquess of Villafranca",1104843127,Start
6470,Diego de Alvear y Ponce de León,1109548816,C
6471,Martín de Álzaga,1114852877,C
6472,Antonio Gutiérrez y Ulloa,1105274896,C
6473,Buenaventura Carlos Aribau,988474574,Stub
6474,Manuel de Aróstegui Sáenz de Olamendi,1096423662,Stub
6475,Antonio Arrúe Zarauz,1113779972,FA
6476,Eduardo Asquerino,1059034676,Stub
6477,Lourdes Auzmendi,1029806372,Start
6478,Vicente Bacallar,1083620426,C
6479,Ignacio Baleztena Ascárate,1114317297,FA
6480,Atanasio Ballesteros,1108477980,Stub
6481,"José Baquíjano y Carrillo, Count of Vistaflorida",1093246879,Start
6482,Juan Palarea y Blanes,1110529907,Start
6483,Joseph Blás de Gainza,993600864,Stub
6484,Juan Antonio Bolea,1100828029,Stub
6485,Gaspar de Borja y Velasco,1104699341,C
6486,"Francisco Tadeo Calomarde, 1st Duke of Santa Isabel",1070343072,Start
6487,Blas Camacho,1101437075,Stub
6488,José Manuel Campa,1074156210,Start
6489,Mateu Cañellas,1099176383,Start
6490,Antonio Carro Martínez,1104381249,Stub
6491,"Nicolás de Carvajal, Marquis of Sarria",1098105485,Start
6492,Francesc de Castellví i de Vic,1066124922,Stub
6493,Yaiza Castilla Herrera,1114401468,Stub
6494,"Juan Francisco de la Cerda, 8th Duke of Medinaceli",1105892119,Start
6495,"Luis Francisco de la Cerda, 9th Duke of Medinaceli",1101260163,Start
6496,Ramón Chíes,1093542725,Start
6497,Diego Clemencín,1081213360,Start
6498,Octavio Cuartero Cifuentes,1096425264,Stub
6499,"Diego Dávila Mesía y Guzmán, 3rd Marquess of Leganés",1084945739,Start
6500,Fernando de Parias Merry,1102909033,Stub
6501,Rafael Díez de la Cortina y Olaeta,1112390753,FA
6502,Teresa Domingo Segarra,1091720186,Stub
6503,Juan Donoso Cortés,1106894631,C
6504,Horacio Echevarrieta,1046893081,C
6505,Julián Elorza Aizpuru,1111274553,FA
6506,Juan de Escobedo,1043838278,Start
6507,Juan Escoiquiz,1032123165,Start
6508,Gaspar de Espinosa,1068983396,Start
6509,Víctor Eusa Razquin,1113527776,FA
6510,Carlos Fabra Carreras,1088684877,C
6511,"Diego Felipez de Guzmán, 1st Marquess of Leganés",1096106290,C
6512,Miguel Ángel Fernández-Palacios,1101094299,Start
6513,"Fernando Gómez (footballer, born 1965)",1098126018,C
6514,Antonio Flores de Lemus,1069012803,Start
6515,Josep Fornas,1100828052,Stub
6516,Chato Galante,1110515122,Stub
6517,Guillermo Galeote,1099982046,Stub
6518,Mar Garcia,1069863344,C
6519,Álvaro Gil-Robles,1068958543,Start
6520,Magda Godia,1101223631,Start
6521,Juan Carlos Guerra Zunzunegui,1104380457,Stub
6522,"Gaspar Méndez de Haro, 7th Marquis of Carpio",1019104410,C
6523,"Pedro Henriquez de Acevedo, Count of Fuentes",1103929563,Start
6524,Pedro de Herrera,1059696308,Stub
6525,Eleazar Huerta Valcárcel,1069026111,Stub
6526,Javier Imbroda,1109934881,Stub
6527,Blas Infante,1090235807,Start
6528,Erasmo Janer Gironella,1107107927,FA
6529,Manuel Jiménez de Parga,1096109133,Stub
6530,Joaquín Jiménez Hidalgo,1100828477,Stub
6531,Alejandro Lamalfa,1098665055,Stub
6532,Ignacio Hernando de Larramendi y Montiano,1109395465,FA
6533,Bernardino León,1080860368,C
6534,Hernando de Lerma,1096116275,Start
6535,José Pascual de Liñán y Eguizábal,1111270449,FA
6536,José Luis Liso,1099829902,Stub
6537,José María Llanos,1114408218,Stub
6538,Carmen Llorca,1084910372,Stub
6539,Pero López de Ayala,1096106599,Start
6540,Álvaro de Luna,1096639628,C
6541,"Juan Manuel Fernández Pacheco, 8th Duke of Escalona",1043098967,Start
6542,Xabier Markiegi,1113721723,Stub
6543,Manuel Marliani,1062865219,Stub
6544,Marquis of Amboage,1086094474,Stub
6545,Ignacio Martín Amaro,1103971165,Stub
6546,Luis Méndez de Haro,1103527874,Start
6547,Bernardino de Mendoza,1114691610,Start
6548,Marcelino Menéndez y Pelayo,1096446601,C
6549,Gabriel Milan,1065174231,B
6550,Luis Minguela,1110850781,Start
6551,Salvador Minguijón Adrián,1113473296,FA
6552,Pep Mòdol,1104404965,Stub
6553,Rafael Montoro,1107203065,Stub
6554,Guillermo Morphy,1066444598,C
6555,Pere Navarro Olivella,1084603008,Start
6556,Juan Everardo Nithard,1103547500,Start
6557,Pablo de Olavide,1112996673,Start
6558,José María de Orbe y Gaytán,1111269697,FA
6559,Álvaro d'Ors Pérez-Peix,1106358929,FA
6560,Félix Ortega Fernández,1083313299,Stub
6561,Román Oyarzun Oyarzun,1112985729,FA
6562,Juan Pacheco,1050728168,C
6563,Berenguer de Palou II,1059003082,Start
6564,Javier María Pascual Ibañez,1088789363,FA
6565,Pedro Antonio de Aragón,1093371088,Start
6566,José Pellicer Gandía,1112951182,Stub
6567,Juan Manuel de la Peña Bonifaz,1110216579,Start
6568,Antonio Pérez (statesman),1112055320,B
6569,Antonio Victor Pildáin y Zapiáin,1115030339,Stub
6570,Manuel Pizarro Moreno,1095965862,Stub
6571,Luis Gabriel Portillo,1083417528,Start
6572,Pablo de Porturas y Landázuri,1083314563,Stub
6573,Manuel Prado y Colón de Carvajal,1110047861,Start
6574,Jesús Quijano,1083314800,Start
6575,Pascual Rabal Petriz,1110714338,Stub
6576,Domingo Ram y Lanaja,1103935973,Start
6577,Enrique Ramón Fajarnés,1105196034,Stub
6578,Maria Dolors Renau,1110717255,Stub
6579,Tomás Reñones,1067962807,Start
6580,Luis de Requesens y Relat,1066130983,Start
6581,Galceran de Requesens y Santa Coloma,800277980,Start
6582,Rafael del Riego,1109697301,C
6583,Miguel Romero (activist),1069043798,Stub
6584,Julio Ruiz de Alda,1070900508,Start
6585,Gabriel von Salamanca-Ortenburg,1103927512,C
6586,Sampiro,1095007515,C
6587,Rafael Sánchez Guerra,1096426163,Stub
6588,Belén de Sárraga,1085675324,C
6589,José Sisto,1092505399,C
6590,Pedro Soto (politician),1099628635,Stub
6591,"Juan de Tassis, 1st Count of Villamediana",1091687937,B
6592,Francisco Elías de Tejada y Spínola,1112143161,FA
6593,José Perelló Torrens,1106097271,C
6594,Leopoldo Torres (politician),1103027991,Stub
6595,Mikel Unzalu,1101357586,Stub
6596,Arantza Urkaregi,1114502991,Start
6597,María Rosa Urraca Pastor,1112159572,FA
6598,Fernando de Valdés y Salas,1031521862,Start
6599,Mauro Varela,1104383327,Stub
6600,Rodrigo Vázquez de Arce,934714696,Start
6601,Eugenio Vegas Latapie,1107109600,C
6602,José Joaquín de Viana,1083620763,Start
6603,Vicenç Vidal Matas,1083747578,Stub
6604,Narcís Vinyoles,1096424716,Start
6605,Mariano Zufía Urrizalqui,1112160238,FA
6606,Sujatha Paramanathan,1113502682,C
6607,Marshal Perera,1106530273,Start
6608,Sirimal Wijesinghe,1101551180,C
6609,Robelto Hector,1103515422,Stub
6610,Eustace John,1079695657,Stub
6611,Shirley Skerrit-Andrew,1066964128,Stub
6612,Kenneth John,1100264544,Start
6613,Gertrude Protain,1014394761,C
6614,Alphonso Theodore Roberts,1077403825,Start
6615,Adil Abdel Aati,961560512,C
6616,Malik Agar,1105457485,Start
6617,Ali wad Hilu,1085011367,Start
6618,Mirghani Alnasri,1059686019,Stub
6619,Samuel Aru Bol,919521306,Start
6620,Tahani Abdalla Attia Gasmalla,1102528472,Stub
6621,Ibrahim Balandiya,1055831182,Stub
6622,Daud Bolad,1061629688,C
6623,Ahmed Diraige,1103941566,C
6624,Bishop Philip Abbas Ghaboush,1012661225,Stub
6625,Zakaria Chol Gideon Gakmar,1002869856,Stub
6626,Shartai Jaafar Abdel Hakam,1105520433,Stub
6627,Ja'afar Abdul El Hakh,789974403,Stub
6628,Osman Kebir,1025563424,Stub
6629,George Kongor Arop,1026498747,Stub
6630,Saeed Madibo,894929684,Stub
6631,Amin Mekki Medani,1098277987,C
6632,Jimmy Lemi Milla,1110668092,Start
6633,Muhammad Sa'id al-Qaddal,1100493448,C
6634,Muhammad Sharif (Kalifa),1050319332,Start
6635,Abdallahi ibn Muhammad,1092462251,GA
6636,Abdel Halim Muhammad,1095715393,Stub
6637,Abdul-Hamid Musa Kasha,1073676200,Stub
6638,Al Taib Mustafa,1106782827,Start
6639,Muhammad Nadi Pasha,1073123086,Start
6640,Theophilus Ochang,1026899751,Start
6641,Salih Mahmoud Osman,986231936,Start
6642,Ibrahim El-Salahi,1114079134,C
6643,Santino Deng Teng,1033617848,Start
6644,Simon Makwac Mayen,1106184658,Stub
6645,Eliaba James Surur,1104223419,Start
6646,Alhaj Adam Yousef,1040529764,Stub
6647,Yusuf al-Ajab,1082923942,Start
6648,Ashwin Adhin,1110227052,C
6649,Caprino Alendy,1046386920,Start
6650,Marinus Bee,1044261887,Start
6651,Johannes Brons,1061430025,Start
6652,Angelic Alihusain-del Castilho,972745173,Start
6653,Johannes Cateau van Rosevelt,1074119308,Start
6654,Fred Derby,1109371785,Start
6655,Rashied Doekhi,1105642607,C
6656,David George Findlay,1100754018,Start
6657,Olton van Genderen,1061719983,C
6658,Salikin Hardjo,1068851430,Start
6659,George Hindori,1087130117,Start
6660,Theo Jubitana,1098812478,C
6661,Sylvia Kajoeramari,1112727480,Start
6662,Krishna Mathoera,1110192935,Start
6663,Amar Ramadhin,1007146722,Stub
6664,Sewraam Rambaran Mishre,1110193614,Start
6665,Grace Schneiders-Howard,1095800611,GA
6666,Willy Soemita,1114207932,Start
6667,Wim Bos Verschuur,1096953822,C
6668,Saskia Walden,1112304854,Start
6669,Grace Watamaleo,1112727543,Start
6670,Jozef Weidmann,1037459272,C
6671,Abraham Brodersson,1115163994,C
6672,Thoralf Alfsson,1105567274,Start
6673,Leila Ali Elmi,1111882241,Stub
6674,Alexandra Benado,1096936718,Start
6675,Bengt Snivil,1055951113,Stub
6676,Rudolf Fredrik Berg,1113096827,Start
6677,Birger Jarl,1106260454,GA
6678,Birger Brosa,1024623646,Start
6679,Axel Brusewitz,1039843620,Stub
6680,Nils Claëson,1093435562,Stub
6681,Petrus Olai Dalekarlus,1073651332,Stub
6682,Charles the Deaf,1114537749,Start
6683,Christoffer Dulny,1115365930,Start
6684,Klas Eklund,941420482,Start
6685,Martin Ekström,1065514763,Start
6686,Nils Elowsson,1080015839,Stub
6687,Folke the Fat,1101657785,Stub
6688,Hans Reinhold von Fersen,1068082355,Stub
6689,Clas Frietzcky,963414238,Stub
6690,Birger Furugård,1016969064,Start
6691,Hemming Gadh,1018541199,Start
6692,Anders Henriksson (politician),1095370812,Stub
6693,Carl P. Herslow,1112231330,Stub
6694,Harald Hjärne,1085490833,Stub
