,name,lastrevid,ores_prediction
6329,Sister Bernard Ncube,1092981088,C
6330,John Nkadimeng,1106722224,Start
6331,Sibongile Judith Nkomo,1112786688,Stub
6332,Stafford Parker,1105552581,Start
6333,Fawzia Peer,1084880279,Stub
6334,Penny Penny,1092903833,Start
6335,Pieter Gysbert Noodt,975860917,Stub
6336,Amichand Rajbansi,1066986085,C
6337,JN Reddy (politician),1113392946,GA
6338,Zamani Saul,1084877243,Start
6339,Helen Sauls-August,1098455848,Stub
6340,Charles Saunders (colonial administrator),1098520391,Start
6341,Floyd Shivambu,1093791445,C
6342,Archie Sibeko,1096673163,C
6343,Letitia Sibeko,1107939937,Start
6344,Edward Philip Solomon,1106269773,Start
6345,Max Sonnenberg,1096328535,Start
6346,Walter Stanford,1112747607,C
6347,Richard Stuttaford,980482363,Start
6348,Michael Tellinger,1102506186,Start
6349,Moses Twebe,1084874768,Stub
6350,Johannes Hendrikus Viljoen,1091590968,Stub
6351,Andries Waterboer,1084880251,Start
6352,Nicolaas Waterboer,1105620135,Start
6353,Alan Winde,1107724739,GA
6354,Thuli Dladla,1046068469,Stub
6355,Paul Dlamini,1081249695,Stub
6356,Prince Sozisa Dlamini,808556266,B
6357,Njabulo Mabuza,1081249733,Stub
6358,Themba Masuku,1092838946,Start
6359,Charles Myeza,1112285121,Stub
6360,Ben Nsibandze,1100374538,Stub
6361,Jackson Abugo,1095291739,Stub
6362,Anisia Achieng,1101103198,Start
6363,Emmanuel Adil Anthony,1112647227,Start
6364,Africano Mande Gedima,1115247401,C
6365,Angelo Dayu Agor,1078042589,Stub
6366,Morris Yel Akol,1084078778,Stub
6367,Wol Akec Akol,1093916563,Stub
6368,Deng Deng Akon,1107221543,Stub
6369,Mayol Kur Akuei,1044511023,Stub
6370,Obuch Ojwok Akuo,1065212992,Stub
6371,Albino Bol,1105090334,Stub
6372,Jacob Aligo,1095292336,Stub
6373,Paul Malong Awan,1105447742,C
6374,Ayaa Benjamin Warille,1113514909,Stub
6375,Joseph Bakosoro,1113578914,Stub
6376,Francis Barsan,1078637416,Stub
6377,Tito Biel,1055829953,Start
6378,Abraham Makoi Bol,919546351,Stub
6379,Theresa Anyuat Bola,1090872160,Stub
6380,Mary Boyoi,1104061850,Start
6381,Paul Lodu Bureng,1086320016,Stub
6382,Cirino Hiteng Ofuho,1106297094,Start
6383,Nyandeng Malek Deliech,1090872164,Start
6384,Deng Deng Akuei,919471963,Stub
6385,William Deng Nhial,1114800318,C
6386,Aldo Deng,1032863130,Start
6387,Ronald Ruai Deng,919609685,Stub
6388,Teker Riek Dong,918811425,Stub
6389,John Malish Dujuk,1108659929,Stub
6390,George Echom,1067331237,Start
6391,Baptist Sabit Frances,1068382948,Stub
6392,Taban Deng Gai,1113427102,GA
6393,Jacob Kuwinsuk Gale,1108503934,Stub
6394,Joseph Garang,1099266151,Start
6395,Isaac Cleto Hassan,1099791155,Stub
6396,Rezik Zechariah Hassan,949043206,Stub
6397,Sarah Cleto Hassan,1111889684,Start
6398,Emmanuel Ija,1095984007,Stub
6399,Aggrey Jaden,1059224881,Start
6400,Chol Tong Mayay Jang,888292366,Stub
6401,Timothy Taban Juch,1058136616,Stub
6402,Michael Roberto Kenyi,1087319671,Stub
6403,Salva Kiir Mayardit,1115281646,C
6404,Peter Bol Koang,918743234,Stub
6405,Clement Wani Konga,1102830572,Stub
6406,Baba Medan Konya,919549108,Stub
6407,Kuol Deim Kuol,1006056090,Stub
6408,Samson L. Kwaje,1055834802,Start
6409,Felix Ladu,1091814441,Stub
6410,Paterno Legge,1075466143,Stub
6411,Stephen Lemi Lokuron,1075465380,Stub
6412,Natisio Loluke,919628419,Stub
6413,Joseph Lual Acuil,1063289231,Start
6414,Vincent Kujo Lubong,1069101167,Stub
6415,Mabior Garang De-Mabior,1113657913,Start
6416,Mary Karlino Madut,1094131882,Stub
6417,Simon Mijok Majak,1100729735,Stub
6418,Madang Majok,930031820,Stub
6419,Abraham Gum Makuach,1112713366,Stub
6420,Juma Ali Malou,919560655,Stub
6421,Mary Mawai,1105243093,Stub
6422,James Ajongo Mawut,1093453653,Stub
6423,Peter Mayen,1109187939,Stub
6424,Juliet Raphael Michael,1094131128,Stub
6425,John Peter Miskin,1091499255,Stub
6426,Afikaano Monday,919576350,Stub
6427,Joseph Monytuil,1103909978,Stub
6428,Hellen Murshali,1103920974,Stub
6429,Paulino Matip Nhial,1109450057,GA
6430,Elias Waya Nyipuoc,960248404,Start
6431,Rebecca Joshua Okwaci,1078883066,Start
6432,Nathaniel Oyet,1113434840,Stub
6433,Joseph Nyiegele Pacifo,929980362,Stub
6434,Bona Panek,919581650,Stub
6435,Ajonye Paperture,1024512303,Stub
6436,Paulino Lukudu Obede,1105374820,Stub
6437,Simon Kun Puoch,1032614087,Stub
6438,Patrick Raphael,918739405,Stub
6439,Richard Remo,1068134189,Stub
6440,Ruben Madol Arol Kachuol,1096745777,Start
6441,Adil Athanasio Surrur,1106626605,Stub
6442,John Lodu Tombe,1075472084,Stub
6443,Tong Akeen Ngor,1049724514,Stub
6444,Dier Tong Ngor,1110997068,Stub
6445,Michael Tongun,1080331759,Stub
6446,James Tor Monybuny,1005891533,Start
6447,Rin Tuec,919609346,Stub
6448,Efisio Kon Uguak,1075404348,Stub
6449,Augustino Jadalla Wani,1094862433,Stub
6450,Manasseh Lomole Waya,1096606367,Stub
6451,Juma Saeed Worju,967664366,Stub
6452,Justin Yak,1110072478,Stub
6453,Claro Abánades López,1113779647,FA
6454,Joaquín Abarca,1033407869,Stub
6455,Domingo de Acassuso,1093900852,Start
6456,Pedro Acedo Penco,1084146623,Stub
6457,Sofía Acedo Reyes,1082213275,Start
6458,Rodolfo Aínsa,1101221364,Stub
6459,Luis Alarcón de la Lastra,1104137934,C
6460,Gil Álvarez Carrillo de Albornoz,1097643747,C
6461,Luis Almarcha Hernández,1068994303,Start
6462,Alonso III Fonseca,1095942154,Start
6463,Ana Alós,1101011811,Start
6464,"Fadrique de Toledo, 1st Marquess of Valdueza",1068945024,Start
6465,"Fernando Álvarez de Toledo, 3rd Duke of Alba",1110129320,C
6466,García Álvarez de Toledo y Osorio,1095787511,Start
6467,"García de Toledo Osorio, 6th Marquess of Villafranca",1045635951,Start
6468,"Pedro de Toledo Osorio, 5th Marquess of Villafranca",1104843127,Start
6469,Diego de Alvear y Ponce de León,1109548816,C
6470,Martín de Álzaga,1114852877,C
6471,Antonio Gutiérrez y Ulloa,1105274896,C
6472,Buenaventura Carlos Aribau,988474574,Stub
6473,Manuel de Aróstegui Sáenz de Olamendi,1096423662,Stub
6474,Antonio Arrúe Zarauz,1113779972,FA
6475,Eduardo Asquerino,1059034676,Stub
6476,Lourdes Auzmendi,1029806372,Start
6477,Vicente Bacallar,1083620426,C
6478,Ignacio Baleztena Ascárate,1114317297,FA
6479,Atanasio Ballesteros,1108477980,Stub
6480,"José Baquíjano y Carrillo, Count of Vistaflorida",1093246879,Start
6481,Juan Palarea y Blanes,1110529907,Start
6482,Joseph Blás de Gainza,993600864,Stub
6483,Juan Antonio Bolea,1100828029,Stub
6484,Gaspar de Borja y Velasco,1104699341,C
6485,"Francisco Tadeo Calomarde, 1st Duke of Santa Isabel",1070343072,Start
6486,Blas Camacho,1101437075,Stub
6487,José Manuel Campa,1074156210,Start
6488,Mateu Cañellas,1099176383,Start
6489,Antonio Carro Martínez,1104381249,Stub
6490,"Nicolás de Carvajal, Marquis of Sarria",1098105485,Start
6491,Francesc de Castellví i de Vic,1066124922,Stub
6492,Yaiza Castilla Herrera,1114401468,Stub
6493,"Juan Francisco de la Cerda, 8th Duke of Medinaceli",1105892119,Start
6494,"Luis Francisco de la Cerda, 9th Duke of Medinaceli",1101260163,Start
6495,Ramón Chíes,1093542725,Start
6496,Diego Clemencín,1081213360,Start
6497,Octavio Cuartero Cifuentes,1096425264,Stub
6498,"Diego Dávila Mesía y Guzmán, 3rd Marquess of Leganés",1084945739,Start
6499,Fernando de Parias Merry,1102909033,Stub
6500,Rafael Díez de la Cortina y Olaeta,1112390753,FA
6501,Teresa Domingo Segarra,1091720186,Stub
6502,Juan Donoso Cortés,1106894631,C
6503,Horacio Echevarrieta,1046893081,C
6504,Julián Elorza Aizpuru,1111274553,FA
6505,Juan de Escobedo,1043838278,Start
6506,Juan Escoiquiz,1032123165,Start
6507,Gaspar de Espinosa,1068983396,Start
6508,Víctor Eusa Razquin,1113527776,FA
6509,Carlos Fabra Carreras,1088684877,C
6510,"Diego Felipez de Guzmán, 1st Marquess of Leganés",1096106290,C
6511,Miguel Ángel Fernández-Palacios,1101094299,Start
6512,"Fernando Gómez (footballer, born 1965)",1098126018,C
6513,Antonio Flores de Lemus,1069012803,Start
6514,Josep Fornas,1100828052,Stub
6515,Chato Galante,1110515122,Stub
6516,Guillermo Galeote,1099982046,Stub
6517,Mar Garcia,1069863344,C
6518,Álvaro Gil-Robles,1068958543,Start
6519,Magda Godia,1101223631,Start
6520,Juan Carlos Guerra Zunzunegui,1104380457,Stub
6521,"Gaspar Méndez de Haro, 7th Marquis of Carpio",1019104410,C
6522,"Pedro Henriquez de Acevedo, Count of Fuentes",1103929563,Start
6523,Pedro de Herrera,1059696308,Stub
6524,Eleazar Huerta Valcárcel,1069026111,Stub
6525,Javier Imbroda,1109934881,Stub
6526,Blas Infante,1090235807,Start
6527,Erasmo Janer Gironella,1107107927,FA
6528,Manuel Jiménez de Parga,1096109133,Stub
6529,Joaquín Jiménez Hidalgo,1100828477,Stub
6530,Alejandro Lamalfa,1098665055,Stub
6531,Ignacio Hernando de Larramendi y Montiano,1109395465,FA
6532,Bernardino León,1080860368,C
6533,Hernando de Lerma,1096116275,Start
6534,José Pascual de Liñán y Eguizábal,1111270449,FA
6535,José Luis Liso,1099829902,Stub
6536,José María Llanos,1114408218,Stub
6537,Carmen Llorca,1084910372,Stub
6538,Pero López de Ayala,1096106599,Start
6539,Álvaro de Luna,1096639628,C
6540,"Juan Manuel Fernández Pacheco, 8th Duke of Escalona",1043098967,Start
6541,Xabier Markiegi,1113721723,Stub
6542,Manuel Marliani,1062865219,Stub
6543,Marquis of Amboage,1086094474,Stub
6544,Ignacio Martín Amaro,1103971165,Stub
6545,Luis Méndez de Haro,1103527874,Start
6546,Bernardino de Mendoza,1114691610,Start
6547,Marcelino Menéndez y Pelayo,1096446601,C
6548,Gabriel Milan,1065174231,B
6549,Luis Minguela,1110850781,Start
6550,Salvador Minguijón Adrián,1113473296,FA
6551,Pep Mòdol,1104404965,Stub
6552,Rafael Montoro,1107203065,Stub
6553,Guillermo Morphy,1066444598,C
6554,Pere Navarro Olivella,1084603008,Start
6555,Juan Everardo Nithard,1103547500,Start
6556,Pablo de Olavide,1112996673,Start
6557,José María de Orbe y Gaytán,1111269697,FA
6558,Álvaro d'Ors Pérez-Peix,1106358929,FA
6559,Félix Ortega Fernández,1083313299,Stub
6560,Román Oyarzun Oyarzun,1112985729,FA
6561,Juan Pacheco,1050728168,C
6562,Berenguer de Palou II,1059003082,Start
6563,Javier María Pascual Ibañez,1088789363,FA
6564,Pedro Antonio de Aragón,1093371088,Start
6565,José Pellicer Gandía,1112951182,Stub
6566,Juan Manuel de la Peña Bonifaz,1110216579,Start
6567,Antonio Pérez (statesman),1112055320,B
6568,Antonio Victor Pildáin y Zapiáin,1115030339,Stub
6569,Manuel Pizarro Moreno,1095965862,Stub
6570,Luis Gabriel Portillo,1083417528,Start
6571,Pablo de Porturas y Landázuri,1083314563,Stub
6572,Manuel Prado y Colón de Carvajal,1110047861,Start
6573,Jesús Quijano,1083314800,Start
6574,Pascual Rabal Petriz,1110714338,Stub
6575,Domingo Ram y Lanaja,1103935973,Start
6576,Enrique Ramón Fajarnés,1105196034,Stub
6577,Maria Dolors Renau,1110717255,Stub
6578,Tomás Reñones,1067962807,Start
6579,Luis de Requesens y Relat,1066130983,Start
6580,Galceran de Requesens y Santa Coloma,800277980,Start
6581,Rafael del Riego,1109697301,C
6582,Miguel Romero (activist),1069043798,Stub
6583,Julio Ruiz de Alda,1070900508,Start
6584,Gabriel von Salamanca-Ortenburg,1103927512,C
6585,Sampiro,1095007515,C
6586,Rafael Sánchez Guerra,1096426163,Stub
6587,Belén de Sárraga,1085675324,C
6588,José Sisto,1092505399,C
6589,Pedro Soto (politician),1099628635,Stub
6590,"Juan de Tassis, 1st Count of Villamediana",1091687937,B
6591,Francisco Elías de Tejada y Spínola,1112143161,FA
6592,José Perelló Torrens,1106097271,C
6593,Leopoldo Torres (politician),1103027991,Stub
6594,Mikel Unzalu,1101357586,Stub
6595,Arantza Urkaregi,1114502991,Start
6596,María Rosa Urraca Pastor,1112159572,FA
6597,Fernando de Valdés y Salas,1031521862,Start
6598,Mauro Varela,1104383327,Stub
6599,Rodrigo Vázquez de Arce,934714696,Start
6600,Eugenio Vegas Latapie,1107109600,C
6601,José Joaquín de Viana,1083620763,Start
6602,Vicenç Vidal Matas,1083747578,Stub
6603,Narcís Vinyoles,1096424716,Start
6604,Mariano Zufía Urrizalqui,1112160238,FA
6605,Sujatha Paramanathan,1113502682,C
6606,Marshal Perera,1106530273,Start
6607,Sirimal Wijesinghe,1101551180,C
6608,Robelto Hector,1103515422,Stub
6609,Eustace John,1079695657,Stub
6610,Shirley Skerrit-Andrew,1066964128,Stub
6611,Kenneth John,1100264544,Start
6612,Gertrude Protain,1014394761,C
6613,Alphonso Theodore Roberts,1077403825,Start
6614,Adil Abdel Aati,961560512,C
6615,Malik Agar,1105457485,Start
6616,Ali wad Hilu,1085011367,Start
6617,Mirghani Alnasri,1059686019,Stub
6618,Samuel Aru Bol,919521306,Start
6619,Tahani Abdalla Attia Gasmalla,1102528472,Stub
6620,Ibrahim Balandiya,1055831182,Stub
6621,Daud Bolad,1061629688,C
6622,Ahmed Diraige,1103941566,C
6623,Bishop Philip Abbas Ghaboush,1012661225,Stub
6624,Zakaria Chol Gideon Gakmar,1002869856,Stub
6625,Shartai Jaafar Abdel Hakam,1105520433,Stub
6626,Ja'afar Abdul El Hakh,789974403,Stub
6627,Osman Kebir,1025563424,Stub
6628,George Kongor Arop,1026498747,Stub
6629,Saeed Madibo,894929684,Stub
6630,Amin Mekki Medani,1098277987,C
6631,Jimmy Lemi Milla,1110668092,Start
6632,Muhammad Sa'id al-Qaddal,1100493448,C
6633,Muhammad Sharif (Kalifa),1050319332,Start
6634,Abdallahi ibn Muhammad,1092462251,GA
6635,Abdel Halim Muhammad,1095715393,Stub
6636,Abdul-Hamid Musa Kasha,1073676200,Stub
6637,Al Taib Mustafa,1106782827,Start
6638,Muhammad Nadi Pasha,1073123086,Start
6639,Theophilus Ochang,1026899751,Start
6640,Salih Mahmoud Osman,986231936,Start
6641,Ibrahim El-Salahi,1114079134,C
6642,Santino Deng Teng,1033617848,Start
6643,Simon Makwac Mayen,1106184658,Stub
6644,Eliaba James Surur,1104223419,Start
6645,Alhaj Adam Yousef,1040529764,Stub
6646,Yusuf al-Ajab,1082923942,Start
6647,Ashwin Adhin,1110227052,C
6648,Caprino Alendy,1046386920,Start
6649,Marinus Bee,1044261887,Start
6650,Johannes Brons,1061430025,Start
6651,Angelic Alihusain-del Castilho,972745173,Start
6652,Johannes Cateau van Rosevelt,1074119308,Start
6653,Fred Derby,1109371785,Start
6654,Rashied Doekhi,1105642607,C
6655,David George Findlay,1100754018,Start
6656,Olton van Genderen,1061719983,C
6657,Salikin Hardjo,1068851430,Start
6658,George Hindori,1087130117,Start
6659,Theo Jubitana,1098812478,C
6660,Sylvia Kajoeramari,1112727480,Start
6661,Krishna Mathoera,1110192935,Start
6662,Amar Ramadhin,1007146722,Stub
6663,Sewraam Rambaran Mishre,1110193614,Start
6664,Grace Schneiders-Howard,1095800611,GA
6665,Willy Soemita,1114207932,Start
6666,Wim Bos Verschuur,1096953822,C
6667,Saskia Walden,1112304854,Start
6668,Grace Watamaleo,1112727543,Start
6669,Jozef Weidmann,1037459272,C
6670,Abraham Brodersson,1115163994,C
6671,Thoralf Alfsson,1105567274,Start
6672,Leila Ali Elmi,1111882241,Stub
6673,Alexandra Benado,1096936718,Start
6674,Bengt Snivil,1055951113,Stub
6675,Rudolf Fredrik Berg,1113096827,Start
6676,Birger Jarl,1106260454,GA
6677,Birger Brosa,1024623646,Start
6678,Axel Brusewitz,1039843620,Stub
6679,Nils Claëson,1093435562,Stub
6680,Petrus Olai Dalekarlus,1073651332,Stub
6681,Charles the Deaf,1114537749,Start
6682,Christoffer Dulny,1115365930,Start
6683,Klas Eklund,941420482,Start
6684,Martin Ekström,1065514763,Start
6685,Nils Elowsson,1080015839,Stub
6686,Folke the Fat,1101657785,Stub
6687,Hans Reinhold von Fersen,1068082355,Stub
6688,Clas Frietzcky,963414238,Stub
6689,Birger Furugård,1016969064,Start
6690,Hemming Gadh,1018541199,Start
6691,Anders Henriksson (politician),1095370812,Stub
6692,Carl P. Herslow,1112231330,Stub
6693,Harald Hjärne,1085490833,Stub
6694,Holmger Knutsson,1022950956,Start
6695,Ida Karkiainen,1111922174,Stub
6696,Albrecht Elof Ihre,962137372,Stub
6697,Gustav Kasselstrand,1111499686,GA
6698,Mats Kettilmundsson,974588670,Start
6699,Per Klarberg,1067229019,Stub
6700,Sture Korpi,1098860122,Stub
6701,Peeter Luksep,1067164381,Stub
6702,Eskil Magnusson,1103368159,Start
6703,Stig Malm,1100349229,Start
6704,Ture Malmgren,993905483,GA
6705,Magnus Minniskiöld,1055950775,C
6706,Omar Mustafa,1114431170,Start
6707,Gustaf Nyblæus (1816),907294516,Stub
6708,Sven-Olle Olsson,1037993994,Stub
6709,Vera Oredsson,1113634951,Start
6710,Gabriel Gustafsson Oxenstierna,1113096968,C
6711,Carl Fredrik Pechlin,1036926715,Start
6712,Carl Piper,1095944691,Start
6713,Filip Julius Bernhard von Platen,1048198762,Stub
6714,Tomas Polus,1113516314,Stub
6715,Nils Reuterholm,1090429369,Stub
6716,Qristina Ribohn,1004037375,Start
6717,Oliver Rosengren,1115281232,Stub
6718,Karl Gustaf Scherman,1065373172,Stub
6719,Erik Carlsson Sjöblad,1009863371,Start
6720,Jacob Magnus Sprengtporten,1113778594,C
6721,Jimmy Ståhl,1111884033,Stub
6722,Adolf Ludvig Stierneld,1089584584,Start
6723,Gustaf Algernon Stierneld,1085266368,Stub
6724,Vávra Suk,1015480636,Stub
6725,Peter Sunde,1113754172,C
6726,Anders Sundström,1113107487,Stub
6727,August Tamm,1071178122,Stub
6728,Robert Macfie Thorburn,1081619244,Start
6729,Jessica Thunander,1054908517,Stub
6730,Lars Törnman,1036368817,Stub
6731,Gustaf af Wetterstedt,1115533138,Stub
6732,Bertil Zachrisson,1081155174,Stub
6733,Céline Amaudruz,1078966867,Stub
6734,Beat Arnold,1103551315,Start
6735,Mustafa Atici,1093168910,Start
6736,Gallus Jacob Baumgartner,1034339108,Start
6737,Martin Bäumle,1113180976,Start
6738,Pierre François Bellot,1085380321,Stub
6739,Jacqueline Berenstein-Wavre,1098279107,Start
6740,Peter Bodenmann,1097652987,C
6741,Ulrich Bremi,1109100989,Stub
6742,Achille Casanova,1109101260,Start
6743,Conradin Cramer,1109136165,Start
6744,Niklaus Dachselhofer,989253083,Stub
6745,Sigmund von Erlach,1047996896,Stub
6746,Heinrich Escher,1051201875,Stub
6747,Johann Rudolf Faesch,1109260563,Stub
6748,Peter Falck,1113518708,GA
6749,Franz Rudolf Frisching,1025992173,Start
6750,Urs Glutz von Blotzheim,1079107579,Stub
6751,Jürg Grossen,1113181116,Start
6752,Tim Guldimann,1114164708,Start
6753,Georg Friedrich Heilmann,1065849307,Stub
6754,Thomas Helbling,1097655440,Start
6755,Eva Herzog,1113518226,Start
6756,David Hess (painter),1088977153,Start
6757,Karl Otto Hunziker,1073762856,Start
6758,Beat Jans,1109261316,C
6759,Walter Kälin,1097656534,C
6760,Frédéric-César de La Harpe,1103177637,C
6761,Georgie Lamon,1065924058,Stub
6762,Paul Lüönd,1073049884,Stub
6763,Ferdinand Masset,947627249,Stub
6764,Frank Melloul,1110313720,C
6765,Guy Mettan,1099961825,Start
6766,Jakob Meyer zum Hasen,1109307770,C
6767,Kurt Meyer (Lucerne),1114680785,Stub
6768,Sophie Michaud Gigon,1016857420,Start
6769,Peter Ochs,1013192676,Start
6770,Giovanni Orelli,1066004666,Start
6771,Ludwig Pfyffer,1077498198,Start
6772,Valérie Piller Carrard,1054866115,Start
6773,Ital Reding the Elder,1050573175,Start
6774,Jules Repond,1026286888,Start
6775,Farah Rumy,1101258104,Start
6776,Vinzenz Rüttimann,1101460842,C
6777,Sergio Salvioni,1104342564,Start
6778,Alfred Emanuel Sarasin,1112830593,Stub
6779,Nicolas Théodore de Saussure,1112325459,GA
6780,Peter-Josef Schallberger,1022570699,Stub
6781,Josef Scherrer,1045327007,Stub
6782,Guy-Olivier Segond,1105606820,C
6783,André Simonazzi,1096441273,Start
6784,Carlo Sommaruga,1112581627,Start
6785,Niklaus Friedrich von Steiger,1108836802,Stub
6786,Charles-Alexandre Steinhäuslin,942439844,Start
6787,Hansjörg Trachsel,1019997611,Start
6788,Paul Usteri,1081662107,Start
6789,Eric Weber,1078967037,Start
6790,Johann Rudolf Wettstein,1109870613,GA
6791,Karl Emil Wild,1068658484,Start
6792,Louis Wyrsch,1078281666,C
6793,Paul Wyss,1110030427,Stub
6794,Theodor Ab Yberg,1022570814,Stub
6795,Sebastian Peregrin Zwyer,1090177502,Start
6796,Abdul-Aziz al-Khair,1055121509,C
6797,Adil Arslan,1115642647,C
6798,Mohammed Akkad,1088148970,Stub
6799,Sultan al-Atrash,1115642685,C
6800,Ayyash Al-Haj,1114418908,GA
6801,Ghias Barakat,1099141929,C
6802,Subhi Bey Barakat,1115422743,Start
6803,Abdul Qader Barmada,1088149351,Stub
6804,Tawfiq Bay,1031788885,Start
6805,Ibrahim Biro,955779707,Start
6806,Amir al-Dandal,994545216,Start
6807,Abd al-Razzaq al-Dandashi,1063356756,Start
6808,Ahmad Diyab,1100437054,Stub
6809,Hadad-yith'i,1102614042,C
6810,Hisham Marwah,1111799084,Stub
6811,Edmond Al-Homsi,1090859570,Stub
6812,Ghassan Ibrahim,1099026087,Start
6813,Ihsan Al Jabri,1056547219,Stub
6814,Jihad Makdissi,1095025923,C
6815,Mohammad Jumah,1031226079,Stub
6816,Sami al-Jundi,1085225687,C
6817,Kamal al-Qassab,1046716585,Stub
6818,Kamil Pasha al-Qudsi,1114426805,Stub
6819,Fayez al-Khoury,1101097473,Stub
6820,Mar'i Pasha al-Mallah,1114426843,Start
6821,Hrant Maloyan,1114902744,C
6822,Antun Maqdisi,1012298345,Start
6823,Mahmoud Ahmad Marei,1096423511,Start
6824,Muhammad Talab Hilal,1091046608,C
6825,Mustafa al-Siba'i,1101678254,Start
6826,Shukri al-Quwatli,1114418977,FA
6827,Munif Razzaz,1104186608,GA
6828,Nasim al-Safarjalani,1032834084,Start
6829,Salem al-Meslet,1103824812,Stub
6830,Muhammad al-Sufi,1106267269,C
6831,Mohammad Farouk Tayfour,940373945,Stub
6832,Liu Yongfu,1102541692,C
6833,Qiu Fengjia,1031398824,Start
6834,Xie Jieshi,1111816567,Start
6835,Zheng Jing,1108206522,C
6836,Zheng Kezang,1065962947,Stub
6837,Olimzhon Boboyev,1072391123,Stub
6838,Mahmadali Hayit,1067502414,Start
6839,Muhiddin Kabiri,1098146744,Start
6840,Bobo Makhamov,1090454878,Start
6841,Maksud Ibragimov,994061655,Start
6842,Nusratullo Maksum,1073969305,Stub
6843,Ghaffor Mirzoyev,1069201815,Start
6844,Abduhalim Nazarzoda,1075757785,Start
6845,Umarali Quvvatov,1113522608,C
